IP:PORT, LOSS, DELAY
188.114.96.158:2408,50.00%,504 ms
188.114.99.245:1701,50.00%,504 ms
188.114.97.120:500,50.00%,504 ms
188.114.96.137:500,50.00%,504 ms
188.114.97.52:4500,50.00%,504 ms
188.114.96.3:1701,50.00%,504 ms
188.114.97.50:2408,50.00%,504 ms
188.114.97.71:1701,50.00%,504 ms
188.114.97.84:4500,50.00%,504 ms
188.114.97.94:2408,50.00%,504 ms
188.114.99.248:500,50.00%,504 ms
188.114.96.248:500,50.00%,504 ms
188.114.97.10:1701,50.00%,504 ms
188.114.97.93:4500,50.00%,504 ms
188.114.98.2:4500,50.00%,504 ms
188.114.98.2:500,50.00%,504 ms
188.114.97.29:1701,50.00%,504 ms
188.114.97.151:500,50.00%,504 ms
188.114.97.218:1701,50.00%,504 ms
188.114.97.94:4500,50.00%,504 ms
188.114.97.98:1701,50.00%,504 ms
188.114.96.149:500,50.00%,504 ms
188.114.96.74:4500,50.00%,504 ms
188.114.96.43:1701,50.00%,504 ms
188.114.96.148:4500,50.00%,504 ms
188.114.99.7:500,50.00%,504 ms
188.114.97.219:1701,50.00%,504 ms
188.114.97.89:1701,50.00%,504 ms
188.114.98.98:1701,50.00%,504 ms
188.114.96.88:1701,50.00%,504 ms
188.114.99.41:500,50.00%,504 ms
188.114.97.208:1701,50.00%,504 ms
188.114.97.178:1701,50.00%,504 ms
188.114.96.246:4500,50.00%,504 ms
188.114.96.127:2408,50.00%,504 ms
188.114.96.132:2408,50.00%,504 ms
188.114.98.101:1701,50.00%,504 ms
188.114.96.245:1701,50.00%,504 ms
188.114.98.23:2408,50.00%,504 ms
188.114.97.101:2408,50.00%,504 ms
188.114.97.94:1701,50.00%,504 ms
188.114.99.98:1701,50.00%,504 ms
188.114.98.111:1701,50.00%,504 ms
188.114.97.186:1701,50.00%,504 ms
188.114.96.62:2408,50.00%,504 ms
188.114.98.228:500,50.00%,504 ms
188.114.96.60:2408,50.00%,504 ms
188.114.99.136:500,50.00%,504 ms
188.114.97.41:2408,50.00%,504 ms
188.114.97.196:500,50.00%,504 ms
188.114.96.239:1701,50.00%,504 ms
188.114.98.82:500,50.00%,504 ms
188.114.96.136:2408,50.00%,504 ms
188.114.97.217:500,50.00%,504 ms
188.114.97.23:4500,50.00%,504 ms
188.114.96.189:500,50.00%,504 ms
188.114.98.117:500,50.00%,504 ms
188.114.96.141:4500,50.00%,504 ms
188.114.97.89:2408,50.00%,504 ms
188.114.98.107:4500,50.00%,505 ms
188.114.97.48:500,50.00%,505 ms
188.114.96.107:1701,50.00%,505 ms
188.114.98.111:500,50.00%,505 ms
188.114.97.65:2408,50.00%,505 ms
188.114.98.85:2408,50.00%,505 ms
188.114.98.202:1701,50.00%,505 ms
188.114.96.63:4500,50.00%,505 ms
188.114.96.63:2408,50.00%,505 ms
188.114.96.64:4500,50.00%,505 ms
188.114.96.68:2408,50.00%,505 ms
188.114.97.227:500,50.00%,505 ms
188.114.98.1:1701,50.00%,506 ms
188.114.98.149:1701,50.00%,506 ms
188.114.97.238:1701,50.00%,506 ms
188.114.99.135:2408,50.00%,506 ms
188.114.98.131:2408,50.00%,508 ms
188.114.97.175:4500,50.00%,510 ms
162.159.195.139:500,50.00%,515 ms
162.159.195.174:500,50.00%,515 ms
162.159.195.159:4500,50.00%,515 ms
162.159.195.175:4500,50.00%,515 ms
162.159.195.59:2408,50.00%,515 ms
162.159.195.220:2408,50.00%,515 ms
162.159.195.105:4500,50.00%,515 ms
162.159.195.238:500,50.00%,515 ms
162.159.195.153:4500,50.00%,516 ms
162.159.195.200:1701,50.00%,516 ms
162.159.195.161:1701,50.00%,516 ms
162.159.195.181:4500,50.00%,516 ms
162.159.195.0:2408,50.00%,516 ms
162.159.195.242:2408,50.00%,516 ms
162.159.195.175:500,50.00%,517 ms
162.159.195.48:2408,50.00%,517 ms
162.159.195.156:2408,50.00%,518 ms
162.159.195.42:2408,50.00%,518 ms
162.159.195.73:1701,50.00%,518 ms
162.159.195.185:2408,50.00%,519 ms
188.114.98.183:1701,50.00%,590 ms
188.114.98.182:500,50.00%,599 ms
188.114.97.85:4500,60.00%,602 ms
188.114.96.79:2408,60.00%,603 ms
188.114.99.191:2408,60.00%,603 ms
188.114.96.111:2408,60.00%,603 ms
188.114.96.47:2408,60.00%,603 ms
188.114.99.68:500,60.00%,603 ms
188.114.97.46:500,60.00%,603 ms
188.114.97.75:500,60.00%,603 ms
188.114.96.227:500,60.00%,603 ms
188.114.96.113:2408,60.00%,603 ms
188.114.99.239:4500,60.00%,603 ms
188.114.99.141:4500,60.00%,603 ms
188.114.98.103:500,60.00%,603 ms
188.114.96.172:4500,60.00%,603 ms
188.114.97.82:4500,60.00%,603 ms
188.114.96.51:4500,60.00%,603 ms
188.114.96.90:4500,60.00%,603 ms
188.114.96.64:2408,60.00%,603 ms
188.114.99.219:4500,60.00%,603 ms
188.114.97.223:4500,60.00%,603 ms
188.114.97.45:4500,60.00%,603 ms
188.114.98.254:2408,60.00%,603 ms
188.114.97.155:500,60.00%,603 ms
188.114.96.211:1701,60.00%,603 ms
188.114.96.155:500,60.00%,603 ms
188.114.96.151:4500,60.00%,603 ms
188.114.96.213:1701,60.00%,603 ms
188.114.96.169:2408,60.00%,603 ms
188.114.97.35:500,60.00%,603 ms
188.114.98.99:2408,60.00%,603 ms
188.114.98.193:500,60.00%,603 ms
188.114.96.63:500,60.00%,603 ms
188.114.97.158:1701,60.00%,603 ms
188.114.96.163:500,60.00%,603 ms
188.114.96.154:2408,60.00%,603 ms
188.114.99.89:500,60.00%,603 ms
188.114.97.71:2408,60.00%,603 ms
188.114.99.118:500,60.00%,603 ms
188.114.96.124:1701,60.00%,603 ms
188.114.97.155:1701,60.00%,603 ms
188.114.97.118:2408,60.00%,603 ms
188.114.97.70:4500,60.00%,603 ms
188.114.98.73:1701,60.00%,603 ms
188.114.96.174:500,60.00%,603 ms
188.114.98.250:500,60.00%,604 ms
188.114.96.35:2408,60.00%,604 ms
188.114.97.112:4500,60.00%,604 ms
188.114.97.11:500,60.00%,604 ms
188.114.98.21:1701,60.00%,604 ms
188.114.97.34:4500,60.00%,604 ms
188.114.98.210:1701,60.00%,604 ms
188.114.97.110:500,60.00%,604 ms
188.114.96.168:4500,60.00%,604 ms
188.114.98.65:4500,60.00%,604 ms
188.114.97.101:1701,60.00%,604 ms
188.114.97.218:4500,60.00%,604 ms
188.114.99.0:1701,60.00%,604 ms
188.114.97.115:1701,60.00%,604 ms
188.114.98.0:1701,60.00%,604 ms
188.114.98.135:2408,60.00%,604 ms
188.114.98.70:2408,60.00%,605 ms
188.114.96.46:4500,60.00%,605 ms
188.114.97.150:1701,60.00%,605 ms
188.114.98.60:500,60.00%,605 ms
188.114.97.10:2408,60.00%,605 ms
188.114.98.224:500,60.00%,605 ms
188.114.99.66:1701,60.00%,605 ms
188.114.98.225:500,60.00%,606 ms
188.114.98.132:1701,60.00%,607 ms
162.159.195.144:500,60.00%,612 ms
162.159.195.160:4500,60.00%,612 ms
162.159.195.65:500,60.00%,612 ms
162.159.195.221:1701,60.00%,612 ms
162.159.195.0:1701,60.00%,612 ms
162.159.195.234:2408,60.00%,612 ms
162.159.195.85:4500,60.00%,613 ms
162.159.195.127:500,60.00%,613 ms
162.159.195.84:1701,60.00%,613 ms
162.159.195.45:500,60.00%,613 ms
162.159.195.155:4500,60.00%,613 ms
162.159.195.201:1701,60.00%,613 ms
162.159.195.2:1701,60.00%,613 ms
162.159.195.228:500,60.00%,613 ms
162.159.195.192:500,60.00%,613 ms
162.159.195.103:2408,60.00%,613 ms
162.159.195.139:4500,60.00%,614 ms
162.159.195.179:500,60.00%,614 ms
188.114.96.130:500,60.00%,615 ms
188.114.98.74:4500,70.00%,702 ms
188.114.96.234:4500,70.00%,702 ms
188.114.99.114:2408,70.00%,702 ms
188.114.98.203:2408,70.00%,702 ms
188.114.98.126:500,70.00%,702 ms
188.114.99.254:2408,70.00%,702 ms
188.114.99.178:500,70.00%,702 ms
188.114.99.99:4500,70.00%,702 ms
188.114.99.4:500,70.00%,702 ms
188.114.99.51:4500,70.00%,702 ms
188.114.96.65:500,70.00%,702 ms
188.114.96.255:2408,70.00%,702 ms
188.114.96.129:500,70.00%,702 ms
188.114.97.30:2408,70.00%,702 ms
188.114.97.41:500,70.00%,702 ms
188.114.96.237:1701,70.00%,702 ms
188.114.98.188:500,70.00%,702 ms
188.114.99.98:2408,70.00%,702 ms
188.114.97.49:500,70.00%,702 ms
188.114.98.202:500,70.00%,702 ms
188.114.97.28:2408,70.00%,702 ms
188.114.96.133:1701,70.00%,702 ms
188.114.97.78:4500,70.00%,702 ms
188.114.96.65:4500,70.00%,702 ms
188.114.99.248:1701,70.00%,702 ms
188.114.96.169:1701,70.00%,702 ms
188.114.96.49:4500,70.00%,702 ms
188.114.96.177:500,70.00%,702 ms
188.114.97.186:2408,70.00%,702 ms
188.114.97.80:500,70.00%,702 ms
188.114.97.100:4500,70.00%,702 ms
188.114.97.191:4500,70.00%,702 ms
188.114.97.213:2408,70.00%,702 ms
188.114.99.67:2408,70.00%,702 ms
188.114.96.143:500,70.00%,702 ms
188.114.96.116:2408,70.00%,702 ms
188.114.98.191:500,70.00%,702 ms
188.114.99.179:1701,70.00%,702 ms
188.114.98.40:2408,70.00%,702 ms
188.114.99.135:4500,70.00%,702 ms
188.114.96.185:500,70.00%,702 ms
188.114.97.20:500,70.00%,702 ms
188.114.97.66:1701,70.00%,702 ms
188.114.97.226:2408,70.00%,703 ms
188.114.97.96:1701,70.00%,703 ms
188.114.96.153:1701,70.00%,703 ms
188.114.96.161:2408,70.00%,703 ms
188.114.98.109:1701,70.00%,703 ms
188.114.97.102:4500,70.00%,703 ms
188.114.97.168:1701,70.00%,703 ms
188.114.96.100:2408,70.00%,703 ms
188.114.98.65:2408,70.00%,703 ms
188.114.98.96:2408,70.00%,703 ms
188.114.97.198:2408,70.00%,703 ms
188.114.98.14:1701,70.00%,703 ms
188.114.96.144:1701,70.00%,703 ms
188.114.97.253:4500,70.00%,703 ms
188.114.97.197:500,70.00%,703 ms
188.114.99.191:500,70.00%,703 ms
188.114.99.89:1701,70.00%,703 ms
188.114.97.226:1701,70.00%,703 ms
188.114.97.249:1701,70.00%,703 ms
188.114.97.222:1701,70.00%,703 ms
188.114.98.242:500,70.00%,703 ms
188.114.99.36:2408,70.00%,703 ms
188.114.98.172:4500,70.00%,703 ms
188.114.99.84:500,70.00%,703 ms
188.114.96.223:1701,70.00%,703 ms
188.114.96.17:500,70.00%,703 ms
188.114.99.115:4500,70.00%,704 ms
188.114.97.163:1701,70.00%,704 ms
188.114.97.114:1701,70.00%,704 ms
188.114.97.204:4500,70.00%,704 ms
188.114.98.17:1701,70.00%,704 ms
188.114.99.99:500,70.00%,704 ms
188.114.99.16:500,70.00%,705 ms
188.114.98.173:500,70.00%,705 ms
162.159.195.113:500,70.00%,709 ms
162.159.195.199:1701,70.00%,710 ms
162.159.195.106:1701,70.00%,710 ms
162.159.195.188:500,70.00%,710 ms
162.159.195.107:500,70.00%,710 ms
162.159.195.43:500,70.00%,710 ms
162.159.195.185:4500,70.00%,710 ms
162.159.195.197:2408,70.00%,710 ms
162.159.195.94:500,70.00%,711 ms
162.159.195.46:2408,70.00%,711 ms
162.159.195.212:1701,70.00%,711 ms
162.159.195.66:500,70.00%,711 ms
162.159.195.41:500,70.00%,711 ms
188.114.98.169:500,70.00%,726 ms
188.114.98.158:2408,70.00%,788 ms
188.114.98.157:4500,70.00%,791 ms
188.114.98.195:2408,80.00%,801 ms
188.114.97.29:500,80.00%,801 ms
188.114.99.118:2408,80.00%,801 ms
188.114.98.71:2408,80.00%,801 ms
188.114.96.128:2408,80.00%,801 ms
188.114.99.201:500,80.00%,801 ms
188.114.96.144:2408,80.00%,801 ms
188.114.99.25:1701,80.00%,801 ms
188.114.99.158:4500,80.00%,801 ms
188.114.99.232:4500,80.00%,801 ms
188.114.97.33:4500,80.00%,801 ms
188.114.99.139:1701,80.00%,801 ms
188.114.99.178:4500,80.00%,801 ms
188.114.97.193:2408,80.00%,801 ms
188.114.98.220:4500,80.00%,801 ms
188.114.97.68:1701,80.00%,801 ms
188.114.97.95:500,80.00%,801 ms
188.114.96.211:500,80.00%,801 ms
188.114.97.7:4500,80.00%,801 ms
188.114.97.62:1701,80.00%,801 ms
188.114.97.152:2408,80.00%,801 ms
188.114.97.79:4500,80.00%,801 ms
188.114.97.112:500,80.00%,801 ms
188.114.96.107:4500,80.00%,802 ms
188.114.96.85:4500,80.00%,802 ms
188.114.99.204:500,80.00%,802 ms
188.114.98.199:4500,80.00%,802 ms
188.114.96.175:4500,80.00%,802 ms
188.114.97.119:4500,80.00%,802 ms
188.114.96.145:1701,80.00%,802 ms
188.114.98.106:4500,80.00%,802 ms
188.114.99.250:1701,80.00%,802 ms
188.114.96.113:1701,80.00%,802 ms
188.114.99.64:1701,80.00%,802 ms
188.114.96.62:1701,80.00%,802 ms
188.114.97.18:4500,80.00%,802 ms
188.114.99.179:2408,80.00%,802 ms
188.114.96.233:1701,80.00%,802 ms
188.114.99.190:2408,80.00%,802 ms
188.114.97.58:2408,80.00%,802 ms
188.114.99.38:500,80.00%,802 ms
188.114.99.38:1701,80.00%,802 ms
188.114.96.202:4500,80.00%,802 ms
188.114.99.162:4500,80.00%,802 ms
188.114.99.1:500,80.00%,802 ms
188.114.97.193:4500,80.00%,802 ms
188.114.96.244:1701,80.00%,802 ms
188.114.97.222:4500,80.00%,802 ms
188.114.99.220:1701,80.00%,802 ms
188.114.96.209:2408,80.00%,802 ms
188.114.96.64:500,80.00%,802 ms
188.114.99.9:500,80.00%,802 ms
188.114.96.11:4500,80.00%,802 ms
188.114.96.13:500,80.00%,802 ms
188.114.96.159:4500,80.00%,802 ms
188.114.96.246:1701,80.00%,802 ms
188.114.97.1:500,80.00%,802 ms
188.114.97.195:2408,80.00%,802 ms
188.114.96.161:1701,80.00%,802 ms
188.114.96.212:2408,80.00%,802 ms
188.114.96.162:1701,80.00%,802 ms
188.114.96.160:1701,80.00%,802 ms
188.114.96.168:2408,80.00%,802 ms
188.114.97.213:4500,80.00%,802 ms
188.114.98.38:4500,80.00%,802 ms
188.114.99.248:4500,80.00%,802 ms
188.114.97.232:2408,80.00%,802 ms
188.114.99.62:1701,80.00%,802 ms
188.114.99.86:4500,80.00%,802 ms
188.114.97.14:2408,80.00%,802 ms
188.114.98.184:500,80.00%,802 ms
188.114.97.131:500,80.00%,802 ms
188.114.98.178:1701,80.00%,803 ms
188.114.96.142:1701,80.00%,803 ms
188.114.97.86:2408,80.00%,803 ms
188.114.98.178:500,80.00%,803 ms
188.114.97.116:4500,80.00%,803 ms
188.114.99.89:4500,80.00%,803 ms
188.114.97.197:2408,80.00%,803 ms
188.114.98.186:2408,80.00%,804 ms
162.159.195.46:500,80.00%,806 ms
162.159.195.121:1701,80.00%,806 ms
162.159.195.76:2408,80.00%,806 ms
162.159.195.169:500,80.00%,806 ms
162.159.195.162:500,80.00%,806 ms
162.159.195.158:4500,80.00%,806 ms
162.159.195.214:500,80.00%,806 ms
162.159.195.169:1701,80.00%,806 ms
162.159.195.160:2408,80.00%,806 ms
162.159.195.160:500,80.00%,806 ms
162.159.195.137:500,80.00%,807 ms
162.159.195.100:2408,80.00%,807 ms
162.159.195.39:1701,80.00%,807 ms
162.159.195.136:2408,80.00%,807 ms
162.159.195.171:4500,80.00%,807 ms
162.159.195.238:2408,80.00%,807 ms
188.114.98.155:500,80.00%,824 ms
188.114.99.151:4500,90.00%,901 ms
188.114.98.217:4500,90.00%,901 ms
188.114.99.238:2408,90.00%,901 ms
188.114.97.214:500,90.00%,901 ms
188.114.99.107:2408,90.00%,901 ms
188.114.97.194:500,90.00%,901 ms
188.114.97.185:500,90.00%,901 ms
188.114.99.107:1701,90.00%,901 ms
188.114.98.245:2408,90.00%,901 ms
188.114.98.3:500,90.00%,901 ms
188.114.97.212:4500,90.00%,901 ms
188.114.97.232:4500,90.00%,901 ms
188.114.96.157:1701,90.00%,901 ms
188.114.96.21:1701,90.00%,901 ms
188.114.99.171:4500,90.00%,901 ms
188.114.99.150:1701,90.00%,901 ms
188.114.99.0:4500,90.00%,901 ms
188.114.99.158:1701,90.00%,901 ms
188.114.97.32:500,90.00%,901 ms
188.114.99.36:4500,90.00%,901 ms
188.114.97.20:1701,90.00%,901 ms
188.114.99.177:500,90.00%,901 ms
188.114.97.82:1701,90.00%,901 ms
188.114.97.119:1701,90.00%,901 ms
188.114.99.235:2408,90.00%,901 ms
188.114.98.2:2408,90.00%,901 ms
188.114.96.47:500,90.00%,901 ms
188.114.96.40:1701,90.00%,901 ms
188.114.96.94:4500,90.00%,901 ms
188.114.99.60:2408,90.00%,901 ms
188.114.98.128:4500,90.00%,901 ms
188.114.99.248:2408,90.00%,901 ms
188.114.99.247:2408,90.00%,901 ms
188.114.96.230:500,90.00%,901 ms
188.114.96.110:1701,90.00%,901 ms
188.114.98.29:1701,90.00%,901 ms
188.114.96.84:1701,90.00%,901 ms
188.114.99.66:500,90.00%,901 ms
188.114.97.51:500,90.00%,901 ms
188.114.97.27:1701,90.00%,901 ms
188.114.96.249:2408,90.00%,901 ms
188.114.97.181:500,90.00%,901 ms
188.114.98.168:500,90.00%,901 ms
188.114.97.58:1701,90.00%,901 ms
188.114.97.200:1701,90.00%,901 ms
188.114.98.4:2408,90.00%,901 ms
188.114.96.50:4500,90.00%,901 ms
188.114.96.24:2408,90.00%,901 ms
188.114.97.0:500,90.00%,901 ms
188.114.97.48:2408,90.00%,901 ms
188.114.96.88:500,90.00%,901 ms
188.114.98.153:4500,90.00%,901 ms
188.114.96.186:2408,90.00%,901 ms
188.114.98.163:4500,90.00%,901 ms
188.114.96.76:4500,90.00%,901 ms
188.114.98.13:4500,90.00%,901 ms
188.114.97.107:1701,90.00%,901 ms
188.114.96.255:1701,90.00%,901 ms
188.114.98.226:2408,90.00%,901 ms
188.114.96.255:500,90.00%,901 ms
188.114.97.229:500,90.00%,901 ms
188.114.97.195:1701,90.00%,901 ms
188.114.97.100:1701,90.00%,901 ms
188.114.98.37:500,90.00%,901 ms
188.114.98.168:4500,90.00%,901 ms
188.114.96.194:1701,90.00%,901 ms
188.114.98.51:4500,90.00%,901 ms
188.114.99.235:4500,90.00%,901 ms
188.114.99.167:4500,90.00%,902 ms
188.114.97.210:2408,90.00%,902 ms
188.114.97.169:1701,90.00%,902 ms
188.114.98.72:500,90.00%,902 ms
188.114.97.177:1701,90.00%,902 ms
188.114.97.214:1701,90.00%,902 ms
162.159.195.74:4500,90.00%,903 ms
162.159.195.224:4500,90.00%,903 ms
162.159.195.137:1701,90.00%,903 ms
162.159.195.161:500,90.00%,903 ms
162.159.195.161:4500,90.00%,903 ms
162.159.195.141:4500,90.00%,903 ms
162.159.195.85:500,90.00%,903 ms
162.159.195.55:500,90.00%,903 ms
162.159.195.39:500,90.00%,903 ms
162.159.195.120:500,90.00%,903 ms
162.159.195.162:1701,90.00%,903 ms
162.159.195.138:4500,90.00%,903 ms
162.159.195.233:4500,90.00%,903 ms
162.159.195.221:4500,90.00%,904 ms
162.159.195.223:2408,90.00%,904 ms
162.159.195.223:1701,90.00%,904 ms
162.159.195.90:2408,90.00%,904 ms
188.114.99.235:500,90.00%,905 ms
188.114.98.129:1701,90.00%,963 ms
162.159.193.150:500,100.00%,1000 ms
162.159.193.162:4500,100.00%,1000 ms
162.159.195.210:500,100.00%,1000 ms
162.159.195.209:2408,100.00%,1000 ms
162.159.195.209:4500,100.00%,1000 ms
162.159.195.207:4500,100.00%,1000 ms
162.159.195.207:500,100.00%,1000 ms
162.159.195.214:4500,100.00%,1000 ms
162.159.195.207:1701,100.00%,1000 ms
162.159.195.206:4500,100.00%,1000 ms
162.159.195.206:1701,100.00%,1000 ms
162.159.195.205:2408,100.00%,1000 ms
162.159.195.204:2408,100.00%,1000 ms
162.159.195.203:4500,100.00%,1000 ms
162.159.195.203:2408,100.00%,1000 ms
162.159.195.203:1701,100.00%,1000 ms
162.159.195.203:500,100.00%,1000 ms
162.159.195.202:4500,100.00%,1000 ms
162.159.195.202:2408,100.00%,1000 ms
162.159.195.202:1701,100.00%,1000 ms
162.159.195.202:500,100.00%,1000 ms
162.159.195.201:500,100.00%,1000 ms
162.159.195.197:4500,100.00%,1000 ms
162.159.195.217:2408,100.00%,1000 ms
162.159.195.217:500,100.00%,1000 ms
162.159.195.217:4500,100.00%,1000 ms
162.159.195.197:1701,100.00%,1000 ms
162.159.195.197:500,100.00%,1000 ms
162.159.195.195:1701,100.00%,1000 ms
162.159.195.194:1701,100.00%,1000 ms
162.159.195.192:1701,100.00%,1000 ms
162.159.195.218:500,100.00%,1000 ms
162.159.195.191:1701,100.00%,1000 ms
162.159.195.189:2408,100.00%,1000 ms
162.159.195.190:500,100.00%,1000 ms
162.159.195.189:4500,100.00%,1000 ms
162.159.195.218:2408,100.00%,1000 ms
162.159.195.188:1701,100.00%,1000 ms
162.159.195.188:2408,100.00%,1000 ms
162.159.195.187:2408,100.00%,1000 ms
162.159.195.187:1701,100.00%,1000 ms
162.159.195.219:1701,100.00%,1000 ms
162.159.195.182:2408,100.00%,1000 ms
162.159.195.220:500,100.00%,1000 ms
162.159.195.224:1701,100.00%,1000 ms
162.159.195.222:1701,100.00%,1000 ms
162.159.195.225:2408,100.00%,1000 ms
162.159.195.225:1701,100.00%,1000 ms
162.159.195.223:500,100.00%,1000 ms
